department,contact_type,is_female,is_black,is_hispanic,is_urm
University of Pennsylvania-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Louisiana at Lafayette-Computer Science,department_chair,0.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Computer Science,department_chair,1.0,0.0,0.0,0.0
Princeton University-Chemistry,department_chair,0.0,0.0,0.0,0.0
Montana State University-Mathematics,department_chair,1.0,0.0,0.0,0.0
Columbia University-Physics,department_chair,0.0,0.0,0.0,0.0
Clemson University-Physics,department_chair,0.0,0.0,0.0,0.0
"University of California, San Diego-Mathematics",faculty,1.0,0.0,0.0,0.0
Iowa State University-Physics,seminar_contact,1.0,0.0,0.0,0.0
New Jersey Institute of Technology-Mathematics,department_chair,1.0,0.0,0.0,0.0
Princeton University-Physics,department_chair,0.0,0.0,0.0,0.0
University of Virginia-Physics,faculty,0.0,0.0,0.0,0.0
Ohio University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Northwestern University-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Washington-Mathematics,faculty,0.0,0.0,0.0,0.0
Brown University-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Chicago-Mathematics,seminar_contact,0.0,0.0,0.0,0.0
University of Virginia-Physics,faculty,0.0,0.0,0.0,0.0
University of Pennsylvania-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
University of Massachusetts Amherst-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Missouri-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Mississippi-Physics,faculty,0.0,0.0,0.0,0.0
Mississippi State University-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Alabama-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of North Carolina at Chapel Hill-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Arkansas-Mathematics,faculty,0.0,0.0,0.0,0.0
"University of California, San Diego-Mathematics",faculty,0.0,0.0,0.0,0.0
University of Washington-Physics,department_chair,0.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mechanical Engineering",seminar_contact,1.0,0.0,1.0,1.0
University of Iowa-Computer Science,department_chair,0.0,0.0,1.0,1.0
University of Oregon-Physics,department_chair,0.0,0.0,0.0,0.0
Brandeis University-Physics,seminar_contact,1.0,0.0,0.0,0.0
University of Louisville-Physics,faculty,0.0,0.0,0.0,0.0
Arizona State University-Mathematics,faculty,1.0,0.0,1.0,1.0
University of New Mexico-Mathematics,faculty,0.0,0.0,0.0,0.0
Cornell University-Mathematics,faculty,0.0,0.0,0.0,0.0
Cornell University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Tennessee-Mathematics,faculty,0.0,0.0,1.0,1.0
"University of Maryland, College Park-Physics",department_chair,0.0,0.0,0.0,0.0
Stony Brook University-Chemistry,department_chair,0.0,0.0,0.0,0.0
Old Dominion University-Computer Science,department_chair,0.0,0.0,0.0,0.0
Rutgers University-New Brunswick-Computer Science,department_chair,0.0,0.0,0.0,0.0
Florida International University-Physics,department_chair,0.0,0.0,0.0,0.0
Johns Hopkins University-Physics,seminar_contact,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
University of Rochester-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
Virginia Commonwealth University-Chemistry,department_chair,1.0,0.0,0.0,0.0
Virginia Tech-Physics,faculty,0.0,0.0,0.0,0.0
New York University-Computer Science,faculty,0.0,0.0,0.0,0.0
Indiana University Bloomington-Mathematics,seminar_contact,0.0,0.0,1.0,1.0
Iowa State University-Mathematics,faculty,0.0,0.0,0.0,0.0
Princeton University-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Central Florida-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Georgia-Physics,department_chair,0.0,0.0,0.0,0.0
University of Utah-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
Ohio State University-Mathematics,faculty,0.0,0.0,0.0,0.0
Colorado State University-Mathematics,faculty,0.0,0.0,0.0,0.0
Oregon State University-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
Colorado School of Mines-Computer Science,department_chair,1.0,0.0,0.0,0.0
Old Dominion University-Physics,department_chair,0.0,0.0,0.0,0.0
West Virginia University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Illinois Urbana-Champaign-Physics,seminar_contact,,,,
University of Wisconsin-Madison-Mathematics,faculty,0.0,0.0,0.0,0.0
University of North Texas-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Wisconsin-Madison-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Michigan-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Binghamton University-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Alabama in Huntsville-Physics,faculty,0.0,0.0,0.0,0.0
University of Minnesota-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Virginia-Mathematics,department_chair,0.0,0.0,0.0,0.0
Brown University-Mathematics,faculty,0.0,0.0,0.0,0.0
Ohio State University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Maine-Physics,seminar_contact,,,,
Rutgers University-New Brunswick-Mathematics,faculty,1.0,0.0,0.0,0.0
Stanford University-Mathematics,department_chair,0.0,0.0,1.0,1.0
Vanderbilt University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Notre Dame-Mathematics,faculty,0.0,0.0,0.0,0.0
Virginia Tech-Chemistry,department_chair,1.0,0.0,0.0,0.0
University of Louisiana at Lafayette-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Wisconsin-Madison-Mathematics,faculty,0.0,0.0,0.0,0.0
Binghamton University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Nebraska-Lincoln-Chemistry,department_chair,0.0,0.0,0.0,0.0
"University of Maryland, Baltimore County-Physics",seminar_contact,,,,
Old Dominion University-Chemistry,department_chair,0.0,0.0,0.0,0.0
University of Texas at Austin-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
Vanderbilt University-Chemistry,department_chair,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,1.0,1.0
University of Pennsylvania-Chemistry,seminar_contact,1.0,0.0,0.0,0.0
"University of California, Irvine-Mathematics",seminar_contact,1.0,0.0,0.0,0.0
University of Colorado Boulder-Mathematics,faculty,1.0,0.0,0.0,0.0
George Mason University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
Texas Tech University-Chemistry,seminar_contact,1.0,1.0,0.0,1.0
Clemson University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Columbia University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Chicago-Mathematics,department_chair,1.0,0.0,0.0,0.0
Old Dominion University-Physics,faculty,0.0,0.0,0.0,0.0
Columbia University-Mathematics,faculty,1.0,0.0,0.0,0.0
George Washington University-Physics,seminar_contact,0.0,0.0,0.0,0.0
Temple University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Kansas State University-Physics,faculty,0.0,0.0,0.0,0.0
Rutgers University-New Brunswick-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
University of Rochester-Chemistry,department_chair,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
University of Tennessee-Physics,faculty,0.0,0.0,0.0,0.0
Georgia Institute of Technology-Physics,department_chair,1.0,0.0,0.0,0.0
University of Connecticut-Physics,seminar_contact,1.0,0.0,0.0,0.0
University of Arizona-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Washington-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Houston-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Colorado Boulder-Physics,faculty,0.0,0.0,0.0,0.0
Wayne State University-Mathematics,faculty,0.0,0.0,0.0,0.0
Northeastern University-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Miami-Mathematics,department_chair,0.0,0.0,0.0,0.0
Ohio University-Physics,department_chair,0.0,0.0,0.0,0.0
Johns Hopkins University-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mathematics,faculty,1.0,0.0,0.0,0.0
"University at Albany, SUNY-Physics",department_chair,0.0,0.0,0.0,0.0
University of Florida-Mathematics,faculty,0.0,0.0,0.0,0.0
University of South Florida-Chemistry,faculty,0.0,0.0,0.0,0.0
"University of California, Los Angeles-Mechanical Engineering",faculty,0.0,0.0,0.0,0.0
University of Connecticut-Chemistry,seminar_contact,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
Emory University-Physics,department_chair,0.0,0.0,0.0,0.0
Rutgers University-New Brunswick-Physics,faculty,0.0,0.0,0.0,0.0
California Institute of Technology-Chemistry,seminar_contact,0.0,0.0,0.0,0.0
University of Cincinnati-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
New York University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Delaware-Mathematics,department_chair,0.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mechanical Engineering,seminar_contact,0.0,0.0,0.0,0.0
Tulane University-Mathematics,faculty,0.0,0.0,0.0,0.0
Baylor University-Mathematics,faculty,1.0,0.0,0.0,0.0
Ohio State University-Mathematics,faculty,1.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mathematics,department_chair,0.0,0.0,0.0,0.0
Iowa State University-Mechanical Engineering,department_chair,1.0,0.0,0.0,0.0
Kansas State University-Chemistry,department_chair,0.0,0.0,0.0,0.0
North Carolina State University-Chemistry,faculty,0.0,0.0,0.0,0.0
"University of California, Santa Barbara-Mathematics",faculty,0.0,0.0,0.0,0.0
Washington State University-Physics,department_chair,0.0,0.0,0.0,0.0
University of Colorado Boulder-Mathematics,faculty,1.0,0.0,0.0,0.0
University of Delaware-Mathematics,faculty,1.0,0.0,0.0,0.0
New Jersey Institute of Technology-Physics,seminar_contact,1.0,1.0,0.0,1.0
Iowa State University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Northeastern University-Chemistry,seminar_contact,0.0,0.0,0.0,0.0
University of New Mexico-Mathematics,faculty,0.0,0.0,0.0,0.0
California Institute of Technology-Mathematics,seminar_contact,0.0,0.0,0.0,0.0
"University of California, Los Angeles-Chemistry",department_chair,0.0,0.0,0.0,0.0
Johns Hopkins University-Chemistry,seminar_contact,1.0,0.0,0.0,0.0
Tufts University-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
Tulane University-Physics,seminar_contact,1.0,0.0,1.0,1.0
Harvard University-Physics,seminar_contact,1.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Stanford University-Physics,seminar_contact,1.0,0.0,0.0,0.0
Cornell University-Mathematics,faculty,1.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mathematics,seminar_contact,0.0,0.0,0.0,0.0
Northeastern University-Computer Science,faculty,0.0,0.0,0.0,0.0
Brandeis University-Physics,seminar_contact,0.0,0.0,0.0,0.0
University of Michigan-Mathematics,seminar_contact,0.0,0.0,0.0,0.0
New York University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
"University of California, Irvine-Mechanical Engineering",seminar_contact,0.0,0.0,0.0,0.0
University of Michigan-Computer Science,seminar_contact,0.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Physics,department_chair,0.0,0.0,0.0,0.0
Stony Brook University-Physics,seminar_contact,1.0,0.0,0.0,0.0
University of South Florida-Mathematics,faculty,0.0,0.0,0.0,0.0
University of South Florida-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Virginia Tech-Physics,faculty,0.0,0.0,0.0,0.0
Virginia Commonwealth University-Mathematics,department_chair,1.0,0.0,0.0,0.0
Vanderbilt University-Mathematics,faculty,0.0,0.0,0.0,0.0
"University of California, Riverside-Computer Science",seminar_contact,1.0,0.0,0.0,0.0
University of Utah-Mathematics,faculty,0.0,0.0,0.0,0.0
Rutgers University-New Brunswick-Physics,faculty,0.0,0.0,0.0,0.0
Colorado School of Mines-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Virginia-Chemistry,department_chair,1.0,0.0,0.0,0.0
"University of Maryland, College Park-Physics",seminar_contact,,,,
Indiana University Bloomington-Chemistry,department_chair,0.0,0.0,0.0,0.0
George Mason University-Mathematics,faculty,0.0,0.0,0.0,0.0
California Institute of Technology-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Virginia-Physics,faculty,0.0,0.0,0.0,0.0
University of Washington-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Denver-Chemistry,seminar_contact,,,,
University of Montana-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Kansas-Mathematics,seminar_contact,,,,
Texas A&M University-Chemistry,seminar_contact,1.0,0.0,0.0,0.0
"University of Maryland, Baltimore County-Mathematics",department_chair,0.0,0.0,0.0,0.0
Duke University-Computer Science,department_chair,0.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
University of South Carolina-Physics,seminar_contact,1.0,0.0,0.0,0.0
Carnegie Mellon University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
University of Michigan-Mechanical Engineering,department_chair,1.0,0.0,1.0,1.0
Boston University-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Ohio State University-Physics,department_chair,0.0,0.0,0.0,0.0
"University of California, Irvine-Computer Science",faculty,0.0,0.0,0.0,0.0
Tulane University-Mathematics,seminar_contact,1.0,1.0,0.0,1.0
University of Oklahoma-Mathematics,faculty,1.0,0.0,0.0,0.0
Brandeis University-Mathematics,faculty,1.0,0.0,0.0,0.0
Wayne State University-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Texas at Austin-Computer Science,department_chair,0.0,0.0,0.0,0.0
New Jersey Institute of Technology-Computer Science,seminar_contact,1.0,1.0,0.0,1.0
Ohio State University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Notre Dame-Physics,seminar_contact,0.0,0.0,0.0,0.0
University of North Texas-Chemistry,faculty,0.0,0.0,0.0,0.0
Brown University-Mathematics,faculty,1.0,0.0,0.0,0.0
University of Delaware-Mathematics,faculty,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
"University of California, Davis-Mathematics",faculty,0.0,0.0,0.0,0.0
University of Kentucky-Mathematics,faculty,0.0,0.0,1.0,1.0
New York University-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Texas at Dallas-Chemistry,department_chair,1.0,0.0,0.0,0.0
University of Alabama in Huntsville-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Texas at Dallas-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Alabama at Birmingham-Chemistry,department_chair,0.0,0.0,0.0,0.0
Georgetown University-Mathematics,department_chair,0.0,0.0,0.0,0.0
North Carolina State University-Chemistry,faculty,0.0,0.0,0.0,0.0
University of Connecticut-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Kansas-Physics,seminar_contact,,,,
University of Oklahoma-Mathematics,faculty,0.0,0.0,0.0,0.0
Boston University-Computer Science,seminar_contact,0.0,0.0,0.0,0.0
University of Tennessee-Physics,department_chair,0.0,0.0,1.0,1.0
Virginia Commonwealth University-Mathematics,faculty,0.0,0.0,1.0,1.0
University of North Texas-Physics,department_chair,0.0,0.0,0.0,0.0
University of Alabama in Huntsville-Mathematics,department_chair,0.0,1.0,0.0,1.0
North Carolina State University-Chemistry,faculty,0.0,0.0,0.0,0.0
Boston University-Chemistry,seminar_contact,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
"University of California, Berkeley-Computer Science",department_chair,1.0,0.0,0.0,0.0
University of Iowa-Physics,seminar_contact,,,,
University of Michigan-Mathematics,department_chair,1.0,0.0,0.0,0.0
New York University-Chemistry,seminar_contact,1.0,0.0,0.0,0.0
Florida International University-Chemistry,department_chair,0.0,0.0,0.0,0.0
University of South Florida-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
University of Delaware-Mathematics,faculty,1.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,0.0,0.0,0.0,0.0
University of Iowa-Physics,department_chair,1.0,0.0,0.0,0.0
George Mason University-Mechanical Engineering,department_chair,1.0,0.0,0.0,0.0
University of Alabama-Mathematics,department_chair,1.0,0.0,0.0,0.0
Northwestern University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Wayne State University-Mathematics,faculty,1.0,0.0,0.0,0.0
University of Southern California-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
"University of California, Los Angeles-Physics",seminar_contact,0.0,0.0,0.0,0.0
University of Massachusetts Amherst-Computer Science,faculty,0.0,0.0,0.0,0.0
"University of California, Santa Cruz-Physics",faculty,0.0,0.0,0.0,0.0
University of Florida-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
Columbia University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Oregon-Mathematics,faculty,0.0,0.0,0.0,0.0
North Dakota State University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Oklahoma State University-Stillwater-Chemistry,department_chair,0.0,0.0,0.0,0.0
"University of California, San Diego-Mathematics",faculty,0.0,0.0,0.0,0.0
Johns Hopkins University-Mathematics,faculty,0.0,0.0,0.0,0.0
Auburn University-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
University of Arkansas-Mathematics,faculty,1.0,0.0,0.0,0.0
University of New Mexico-Chemistry,department_chair,0.0,0.0,0.0,0.0
Temple University-Chemistry,department_chair,1.0,0.0,0.0,0.0
Carnegie Mellon University-Mathematics,seminar_contact,0.0,0.0,0.0,0.0
University of South Carolina-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
University of Chicago-Mathematics,seminar_contact,0.0,0.0,1.0,1.0
University of Houston-Mathematics,faculty,0.0,0.0,0.0,0.0
Brandeis University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Iowa State University-Mathematics,seminar_contact,0.0,0.0,0.0,0.0
Rensselaer Polytechnic Institute-Mathematics,department_chair,0.0,0.0,0.0,0.0
Georgia State University-Physics,department_chair,0.0,0.0,0.0,0.0
Binghamton University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Wisconsin-Madison-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Missouri-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Tennessee-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Pennsylvania-Chemistry,faculty,0.0,0.0,0.0,0.0
Vanderbilt University-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
"University of Maryland, College Park-Mathematics",faculty,0.0,0.0,1.0,1.0
University of Southern California-Computer Science,department_chair,0.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mathematics,faculty,0.0,0.0,0.0,0.0
New Jersey Institute of Technology-Mathematics,faculty,0.0,0.0,0.0,0.0
Florida State University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Chicago-Mathematics,faculty,0.0,0.0,1.0,1.0
Stanford University-Mathematics,faculty,0.0,0.0,0.0,0.0
"Graduate Center, CUNY-Mathematics",faculty,1.0,0.0,0.0,0.0
Oklahoma State University-Stillwater-Mathematics,department_chair,0.0,0.0,0.0,0.0
Vanderbilt University-Mathematics,faculty,1.0,0.0,0.0,0.0
University of Michigan-Mathematics,seminar_contact,0.0,0.0,0.0,0.0
"University of California, Santa Barbara-Computer Science",department_chair,0.0,0.0,0.0,0.0
University of Alabama-Computer Science,seminar_contact,0.0,0.0,0.0,0.0
Colorado School of Mines-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
Ohio State University-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of North Carolina at Chapel Hill-Computer Science,department_chair,0.0,0.0,0.0,0.0
Carnegie Mellon University-Computer Science,seminar_contact,0.0,0.0,0.0,0.0
Old Dominion University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
Binghamton University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of New Hampshire-Chemistry,department_chair,0.0,0.0,0.0,0.0
Iowa State University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
Tulane University-Mathematics,faculty,0.0,0.0,0.0,0.0
Boston College-Mathematics,faculty,0.0,0.0,0.0,0.0
Stanford University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Texas at Austin-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
University of Illinois Urbana-Champaign-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of North Carolina at Chapel Hill-Mathematics,faculty,0.0,0.0,0.0,0.0
"University of California, Santa Barbara-Mechanical Engineering",seminar_contact,1.0,0.0,1.0,1.0
Massachusetts Institute of Technology-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Missouri-Mathematics,faculty,1.0,0.0,0.0,0.0
University of Michigan-Chemistry,department_chair,0.0,0.0,0.0,0.0
University of North Carolina at Chapel Hill-Physics,seminar_contact,0.0,0.0,0.0,0.0
University at Buffalo-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Wisconsin-Madison-Physics,faculty,0.0,0.0,0.0,0.0
University of Rochester-Physics,faculty,0.0,0.0,0.0,0.0
Rutgers University-New Brunswick-Physics,seminar_contact,0.0,1.0,0.0,1.0
University of Notre Dame-Chemistry,department_chair,0.0,0.0,0.0,0.0
Boston University-Chemistry,department_chair,1.0,0.0,0.0,0.0
Washington State University-Chemistry,seminar_contact,,,,
Indiana University Bloomington-Chemistry,seminar_contact,0.0,0.0,0.0,0.0
Purdue University-Mathematics,faculty,1.0,0.0,0.0,0.0
"University of California, Santa Barbara-Computer Science",seminar_contact,1.0,0.0,1.0,1.0
Harvard University-Physics,department_chair,0.0,0.0,0.0,0.0
Harvard University-Physics,seminar_contact,1.0,0.0,1.0,1.0
Georgia Institute of Technology-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Massachusetts Amherst-Mathematics,faculty,0.0,0.0,0.0,0.0
Rutgers University-New Brunswick-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Cornell University-Physics,seminar_contact,1.0,0.0,0.0,0.0
Oregon State University-Mathematics,department_chair,0.0,0.0,0.0,0.0
University of Wisconsin-Madison-Physics,department_chair,0.0,0.0,0.0,0.0
North Carolina State University-Chemistry,department_chair,0.0,0.0,0.0,0.0
Brown University-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Tufts University-Chemistry,department_chair,0.0,0.0,0.0,0.0
University of Oregon-Physics,faculty,1.0,0.0,0.0,0.0
Florida State University-Mathematics,faculty,0.0,0.0,0.0,0.0
Auburn University-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
Washington State University-Chemistry,department_chair,0.0,0.0,0.0,0.0
University of Rochester-Physics,department_chair,0.0,0.0,0.0,0.0
Northeastern University-Mathematics,faculty,0.0,0.0,0.0,0.0
University of Virginia-Mathematics,faculty,0.0,0.0,0.0,0.0
Washington State University-Mathematics,faculty,1.0,0.0,0.0,0.0
"University of Maryland, College Park-Mathematics",faculty,0.0,0.0,0.0,0.0
Auburn University-Mathematics,faculty,0.0,0.0,0.0,0.0
Stony Brook University-Mathematics,seminar_contact,1.0,0.0,0.0,0.0
Texas Tech University-Physics,department_chair,0.0,0.0,0.0,0.0
Massachusetts Institute of Technology-Mathematics,faculty,0.0,0.0,0.0,0.0
Johns Hopkins University-Mathematics,faculty,0.0,0.0,0.0,0.0
Rensselaer Polytechnic Institute-Physics,department_chair,0.0,0.0,0.0,0.0
"University of Maryland, College Park-Mechanical Engineering",department_chair,0.0,0.0,0.0,0.0
Old Dominion University-Mathematics,department_chair,0.0,0.0,0.0,0.0
Case Western Reserve University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
Baylor University-Physics,department_chair,0.0,0.0,0.0,0.0
Temple University-Physics,seminar_contact,1.0,0.0,0.0,0.0
University of Texas at Dallas-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
"University of California, Riverside-Mechanical Engineering",seminar_contact,0.0,0.0,1.0,1.0
Clemson University-Mechanical Engineering,faculty,0.0,0.0,0.0,0.0
University of Texas at San Antonio-Mathematics,department_chair,0.0,0.0,1.0,1.0
"University at Albany, SUNY-Chemistry",department_chair,0.0,0.0,0.0,0.0
Clemson University-Computer Science,department_chair,0.0,0.0,0.0,0.0
West Virginia University-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
Temple University-Physics,department_chair,1.0,0.0,0.0,0.0
Clemson University-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
North Dakota State University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
University of Wisconsin-Milwaukee-Computer Science,department_chair,1.0,0.0,0.0,0.0
Baylor University-Physics,seminar_contact,1.0,0.0,0.0,0.0
Columbia University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
University of Hawaii at Manoa-Chemistry,department_chair,0.0,0.0,0.0,0.0
Clemson University-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Mississippi-Chemistry,faculty,0.0,0.0,0.0,0.0
University of Louisville-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Texas at Dallas-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
"University of California, Riverside-Mechanical Engineering",department_chair,0.0,0.0,0.0,0.0
University of Miami-Computer Science,seminar_contact,0.0,1.0,0.0,1.0
University of Texas at Arlington-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Maine-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
Drexel University-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
Clemson University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
University of Wisconsin-Milwaukee-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Miami-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Texas at Arlington-Mechanical Engineering,faculty,0.0,0.0,0.0,0.0
"University of Nevada, Reno-Computer Science",department_chair,0.0,0.0,0.0,0.0
University of Maine-Mechanical Engineering,seminar_contact,,,,
Arizona State University-Computer Science,department_chair,0.0,0.0,0.0,0.0
"University at Albany, SUNY-Chemistry",seminar_contact,0.0,0.0,0.0,0.0
Arizona State University-Computer Science,seminar_contact,1.0,0.0,0.0,0.0
University of Mississippi-Chemistry,department_chair,0.0,0.0,0.0,0.0
Drexel University-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
University of Georgia-Computer Science,department_chair,0.0,0.0,0.0,0.0
Columbia University-Computer Science,faculty,0.0,0.0,0.0,0.0
North Dakota State University-Computer Science,department_chair,1.0,0.0,0.0,0.0
West Virginia University-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Memphis-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Louisiana at Lafayette-Chemistry,department_chair,0.0,0.0,0.0,0.0
University of Texas at El Paso-Chemistry,department_chair,0.0,0.0,1.0,1.0
Virginia Commonwealth University-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Tennessee-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
University of Arkansas-Physics,department_chair,0.0,0.0,0.0,0.0
University of Arkansas-Physics,seminar_contact,0.0,0.0,0.0,0.0
Columbia University-Computer Science,department_chair,0.0,0.0,0.0,0.0
University of Tennessee-Mechanical Engineering,seminar_contact,1.0,0.0,0.0,0.0
Old Dominion University-Mathematics,seminar_contact,1.0,1.0,0.0,1.0
University of Central Florida-Chemistry,department_chair,0.0,0.0,0.0,0.0
University of Louisiana at Lafayette-Mechanical Engineering,department_chair,0.0,0.0,0.0,0.0
